1615541865;6.8;2021-03-12 10:37:45
1615542777;6.9;2021-03-12 10:52:57
1615543498;7.1;2021-03-12 11:04:58
1615544313;7.3;2021-03-12 11:18:33
1615544985;7.5;2021-03-12 11:29:45
1615545657;7.7;2021-03-12 11:40:57
1615546281;7.9;2021-03-12 11:51:21
1615546953;8.2;2021-03-12 12:02:33
1615547721;7.9;2021-03-12 12:15:21
1615548441;8;2021-03-12 12:27:21
1615549209;8.1;2021-03-12 12:40:09
1615549881;8;2021-03-12 12:51:21
1615550553;8.1;2021-03-12 13:02:33
1615551369;8.4;2021-03-12 13:16:09
1615551993;8.2;2021-03-12 13:26:33
1615552665;8.1;2021-03-12 13:37:45
1615553433;8.2;2021-03-12 13:50:33
1615554153;8.3;2021-03-12 14:02:33
1615554777;8.1;2021-03-12 14:12:57
1615555449;8.1;2021-03-12 14:24:09
1615556121;8.1;2021-03-12 14:35:21
1615556745;8.2;2021-03-12 14:45:45
1615557417;8.4;2021-03-12 14:56:57
1615558137;8.1;2021-03-12 15:08:57
1615558761;7.9;2021-03-12 15:19:21
1615559385;7.8;2021-03-12 15:29:45
1615560009;7.8;2021-03-12 15:40:09
1615560633;7.9;2021-03-12 15:50:33
1615561305;7.5;2021-03-12 16:01:45
1615561929;7.5;2021-03-12 16:12:09
1615562793;7.3;2021-03-12 16:26:33
1615563561;7.1;2021-03-12 16:39:21
1615564233;6.8;2021-03-12 16:50:33
1615564857;6.6;2021-03-12 17:00:57
1615565481;6.7;2021-03-12 17:11:21
1615566105;6.2;2021-03-12 17:21:45
1615566777;5.9;2021-03-12 17:32:57
1615567593;5.8;2021-03-12 17:46:33
1615568217;5.6;2021-03-12 17:56:57
1615568889;5.3;2021-03-12 18:08:09
1615569513;5.1;2021-03-12 18:18:33
1615571193;4.6;2021-03-12 18:46:33
1615571865;4.5;2021-03-12 18:57:45
1615572729;4.3;2021-03-12 19:12:09
1615574649;4;2021-03-12 19:44:09
1615576185;3.9;2021-03-12 20:09:45
1615577049;3.8;2021-03-12 20:24:09
1615577721;3.7;2021-03-12 20:35:21
1615578681;3.6;2021-03-12 20:51:21
1615580793;3.3;2021-03-12 21:26:33
1615581753;3.2;2021-03-12 21:42:33
1615582569;3;2021-03-12 21:56:09
1615583481;2.9;2021-03-12 22:11:21
1615584297;2.9;2021-03-12 22:24:57
1615586937;2.7;2021-03-12 23:08:57
1615588521;2.6;2021-03-12 23:35:21
1615589241;2.6;2021-03-12 23:47:21
1615591593;2.6;2021-03-13 00:26:33
1615592793;2.4;2021-03-13 00:46:33
1615593465;2.5;2021-03-13 00:57:45
1615594905;2.4;2021-03-13 01:21:45
1615595529;2.3;2021-03-13 01:32:09
1615596537;2.2;2021-03-13 01:48:57
1615597497;2.2;2021-03-13 02:04:57
1615598169;2.1;2021-03-13 02:16:09
1615599081;2.1;2021-03-13 02:31:21
1615599849;2;2021-03-13 02:44:09
1615600521;1.9;2021-03-13 02:55:21
1615601673;1.9;2021-03-13 03:14:33
1615602489;1.8;2021-03-13 03:28:09
1615603305;1.7;2021-03-13 03:41:45
1615604505;1.6;2021-03-13 04:01:45
1615605513;1.7;2021-03-13 04:18:33
1615606713;1.6;2021-03-13 04:38:33
1615607529;1.6;2021-03-13 04:52:09
1615608873;1.8;2021-03-13 05:14:33
1615609785;2.2;2021-03-13 05:29:45
1615610697;2.3;2021-03-13 05:44:57
1615611465;2.4;2021-03-13 05:57:45
1615612377;2.6;2021-03-13 06:12:57
1615613577;2.8;2021-03-13 06:32:57
1615614297;2.9;2021-03-13 06:44:57
1615614921;2.8;2021-03-13 06:55:21
1615615593;3.1;2021-03-13 07:06:33
1615616409;3;2021-03-13 07:20:09
1615617033;3.1;2021-03-13 07:30:33
1615617705;3.2;2021-03-13 07:41:45
1615618329;3.4;2021-03-13 07:52:09
1615619097;3.5;2021-03-13 08:04:57
1615619721;3.6;2021-03-13 08:15:21
1615620345;3.8;2021-03-13 08:25:45
1615621113;3.8;2021-03-13 08:38:33
1615621785;4;2021-03-13 08:49:45
1615622457;4.2;2021-03-13 09:00:57
1615623081;4.6;2021-03-13 09:11:21
1615623993;4.8;2021-03-13 09:26:33
1615624713;5;2021-03-13 09:38:33
1615625337;5.5;2021-03-13 09:48:57
1615626153;5.8;2021-03-13 10:02:33
1615626777;6;2021-03-13 10:12:57
1615627449;6.2;2021-03-13 10:24:09
1615628217;6.4;2021-03-13 10:36:57
1615628841;6.7;2021-03-13 10:47:21
1615629465;7.4;2021-03-13 10:57:45
1615630137;7;2021-03-13 11:08:57
1615631001;7.2;2021-03-13 11:23:21
1615631673;7.3;2021-03-13 11:34:33
1615632297;7.9;2021-03-13 11:44:57
1615632921;8.1;2021-03-13 11:55:21
1615633545;7.9;2021-03-13 12:05:45
1615634265;8;2021-03-13 12:17:45
1615634889;8.3;2021-03-13 12:28:09
1615635657;8.3;2021-03-13 12:40:57
1615636377;8.5;2021-03-13 12:52:57
1615637049;8.8;2021-03-13 13:04:09
1615637673;8.5;2021-03-13 13:14:33
1615638393;8.5;2021-03-13 13:26:33
1615639065;8.4;2021-03-13 13:37:45
1615639737;7.7;2021-03-13 13:48:57
1615640361;7.7;2021-03-13 13:59:21
1615640985;7.9;2021-03-13 14:09:45
1615641609;6.8;2021-03-13 14:20:09
1615642233;6.8;2021-03-13 14:30:33
1615642905;7.2;2021-03-13 14:41:45
1615643577;7.4;2021-03-13 14:52:57
1615644201;7.3;2021-03-13 15:03:21
1615644921;7.6;2021-03-13 15:15:21
1615645593;7.2;2021-03-13 15:26:33
1615646217;7.3;2021-03-13 15:36:57
1615646841;7.2;2021-03-13 15:47:21
1615647465;7;2021-03-13 15:57:45
1615648089;6.8;2021-03-13 16:08:09
1615648809;6.8;2021-03-13 16:20:09
1615649433;6.3;2021-03-13 16:30:33
1615650153;5.9;2021-03-13 16:42:33
1615650825;6.2;2021-03-13 16:53:45
1615651497;5.7;2021-03-13 17:04:57
1615652265;5.9;2021-03-13 17:17:45
1615652937;5.6;2021-03-13 17:28:57
1615653609;5.6;2021-03-13 17:40:09
1615654281;5.6;2021-03-13 17:51:21
1615655145;5.4;2021-03-13 18:05:45
1615655817;5.3;2021-03-13 18:16:57
1615656537;4.9;2021-03-13 18:28:57
1615657161;5.1;2021-03-13 18:39:21
1615657785;4.7;2021-03-13 18:49:45
1615658457;4.6;2021-03-13 19:00:57
1615659129;4.6;2021-03-13 19:12:09
1615659753;4.8;2021-03-13 19:22:33
1615701416;2.4;2021-03-14 06:56:56
1615704056;2.5;2021-03-14 07:40:56
1615704680;2.7;2021-03-14 07:51:20
1615705352;2.7;2021-03-14 08:02:32
1615706216;2.9;2021-03-14 08:16:56
1615706840;2.6;2021-03-14 08:27:20
1615707608;2.9;2021-03-14 08:40:08
1615708232;2.8;2021-03-14 08:50:32
1615709000;3;2021-03-14 09:03:20
1615709624;2.9;2021-03-14 09:13:44
1615710344;2.8;2021-03-14 09:25:44
1615711112;3.1;2021-03-14 09:38:32
1615711784;3.1;2021-03-14 09:49:44
1615712504;3.1;2021-03-14 10:01:44
1615713128;3;2021-03-14 10:12:08
1615713800;3.8;2021-03-14 10:23:20
1615714424;3.6;2021-03-14 10:33:44
1615715048;4;2021-03-14 10:44:08
1615715672;4.1;2021-03-14 10:54:32
1615716344;4.1;2021-03-14 11:05:44
1615716968;4.2;2021-03-14 11:16:08
1615717592;4.7;2021-03-14 11:26:32
1615718216;4.9;2021-03-14 11:36:56
1615718888;5.2;2021-03-14 11:48:08
1615719560;5.2;2021-03-14 11:59:20
1615720424;5.7;2021-03-14 12:13:44
1615721144;6;2021-03-14 12:25:44
1615721768;6;2021-03-14 12:36:08
1615722392;6.1;2021-03-14 12:46:32
1615723016;5.9;2021-03-14 12:56:56
1615723928;6;2021-03-14 13:12:08
1615724552;6.3;2021-03-14 13:22:32
1615725176;6.2;2021-03-14 13:32:56
1615726136;6.3;2021-03-14 13:48:56
1615726904;6.7;2021-03-14 14:01:44
1615727576;6.8;2021-03-14 14:12:56
1615728248;7;2021-03-14 14:24:08
1615729016;7;2021-03-14 14:36:56
1615729688;6.9;2021-03-14 14:48:08
1615730360;7;2021-03-14 14:59:20
1615730984;7.1;2021-03-14 15:09:44
1615731800;7;2021-03-14 15:23:20
1615732424;7;2021-03-14 15:33:44
1615733048;6.8;2021-03-14 15:44:08
1615734104;6.8;2021-03-14 16:01:44
1615734872;7.1;2021-03-14 16:14:32
1615735592;6.8;2021-03-14 16:26:32
1615736456;6.9;2021-03-14 16:40:56
1615737128;6.7;2021-03-14 16:52:08
1615737896;6.7;2021-03-14 17:04:56
1615738520;6.9;2021-03-14 17:15:20
1615739144;6.7;2021-03-14 17:25:44
1615739816;6.3;2021-03-14 17:36:56
1615740488;6.3;2021-03-14 17:48:08
1615741208;6.2;2021-03-14 18:00:08
1615741832;6.1;2021-03-14 18:10:32
1615742456;6.2;2021-03-14 18:20:56
1615743128;5.7;2021-03-14 18:32:08
1615743752;5.8;2021-03-14 18:42:32
1615744472;5.7;2021-03-14 18:54:32
1615745144;5.5;2021-03-14 19:05:44
1615745912;5.8;2021-03-14 19:18:32
1615746584;5.8;2021-03-14 19:29:44
1615747208;5.5;2021-03-14 19:40:08
1615747832;5.1;2021-03-14 19:50:32
1615748600;5.2;2021-03-14 20:03:20
1615749320;5.3;2021-03-14 20:15:20
1615749992;5.2;2021-03-14 20:26:32
1615750616;4.9;2021-03-14 20:36:56
1615751288;4.9;2021-03-14 20:48:08
1615752056;4.8;2021-03-14 21:00:56
1615752680;4.9;2021-03-14 21:11:20
1615753304;4.9;2021-03-14 21:21:44
1615754504;4.5;2021-03-14 21:41:44
1615755176;4.3;2021-03-14 21:52:56
1615756472;4.2;2021-03-14 22:14:32
1615757240;4.5;2021-03-14 22:27:20
1615757912;4.1;2021-03-14 22:38:32
1615758536;4.1;2021-03-14 22:48:56
1615759256;3.8;2021-03-14 23:00:56
1615759928;3.7;2021-03-14 23:12:08
1615760744;3.6;2021-03-14 23:25:44
1615761368;3.5;2021-03-14 23:36:08
1615761992;3.6;2021-03-14 23:46:32
1615762760;3.7;2021-03-14 23:59:20
1615763576;3.4;2021-03-15 00:12:56
1615764200;3.3;2021-03-15 00:23:20
1615764920;3.4;2021-03-15 00:35:20
1615765880;3.6;2021-03-15 00:51:20
1615766648;3.6;2021-03-15 01:04:08
1615767272;3.5;2021-03-15 01:14:32
1615768088;3.6;2021-03-15 01:28:08
1615768712;3.6;2021-03-15 01:38:32
1615769336;3.4;2021-03-15 01:48:56
1615769960;3.4;2021-03-15 01:59:20
1615770632;3.4;2021-03-15 02:10:32
1615771496;3.5;2021-03-15 02:24:56
1615772168;3.6;2021-03-15 02:36:08
1615772840;3.5;2021-03-15 02:47:20
1615773752;3.5;2021-03-15 03:02:32
1615774424;3.1;2021-03-15 03:13:44
1615775096;3.4;2021-03-15 03:24:56
1615775768;3.4;2021-03-15 03:36:08
1615776392;3.3;2021-03-15 03:46:32
1615777016;3.3;2021-03-15 03:56:56
1615777976;3.5;2021-03-15 04:12:56
1615778600;3.4;2021-03-15 04:23:20
1615779224;3.3;2021-03-15 04:33:44
1615779944;3.2;2021-03-15 04:45:44
1615780616;2.9;2021-03-15 04:56:56
1615781336;2.9;2021-03-15 05:08:56
1615782008;2.9;2021-03-15 05:20:08
1615782632;2.9;2021-03-15 05:30:32
1615783352;2.8;2021-03-15 05:42:32
1615784072;2.7;2021-03-15 05:54:32
1615784696;2.6;2021-03-15 06:04:56
1615785416;2.5;2021-03-15 06:16:56
1615786232;2.6;2021-03-15 06:30:32
1615786856;2.8;2021-03-15 06:40:56
1615787480;2.5;2021-03-15 06:51:20
1615788152;2.8;2021-03-15 07:02:32
1615788776;2.6;2021-03-15 07:12:56
1615789496;2.7;2021-03-15 07:24:56
1615790120;2.6;2021-03-15 07:35:20
1615790744;2.6;2021-03-15 07:45:44
1615791416;2.6;2021-03-15 07:56:56
1615792040;2.9;2021-03-15 08:07:20
1615792712;3.2;2021-03-15 08:18:32
1615793336;3.3;2021-03-15 08:28:56
1615794056;3.5;2021-03-15 08:40:56
1615794920;3.9;2021-03-15 08:55:20
1615795544;4.1;2021-03-15 09:05:44
1615796168;4.1;2021-03-15 09:16:08
1615796792;4;2021-03-15 09:26:32
1615797560;3.8;2021-03-15 09:39:20
1615798184;3.8;2021-03-15 09:49:44
1615798808;3.6;2021-03-15 10:00:08
1615799480;3.8;2021-03-15 10:11:20
1615800104;3.4;2021-03-15 10:21:44
1615800728;3.8;2021-03-15 10:32:08
1615801400;4.1;2021-03-15 10:43:20
1615802024;4;2021-03-15 10:53:44
1615802648;4.1;2021-03-15 11:04:08
1615803272;4.5;2021-03-15 11:14:32
1615803896;4.6;2021-03-15 11:24:56
1615804520;4.7;2021-03-15 11:35:20
1615805192;5.1;2021-03-15 11:46:32
1615805816;5;2021-03-15 11:56:56
1615806632;4.9;2021-03-15 12:10:32
1615807304;4.8;2021-03-15 12:21:44
1615807976;5.1;2021-03-15 12:32:56
1615808696;4.9;2021-03-15 12:44:56
1615809368;4.3;2021-03-15 12:56:08
1615809992;4.5;2021-03-15 13:06:32
1615810664;4.2;2021-03-15 13:17:44
1615811288;4.2;2021-03-15 13:28:08
1615811912;4.2;2021-03-15 13:38:32
1615812728;4.1;2021-03-15 13:52:08
1615813352;4.1;2021-03-15 14:02:32
1615814024;4.1;2021-03-15 14:13:44
1615814648;4.1;2021-03-15 14:24:08
1615815272;4.1;2021-03-15 14:34:32
1615815896;3.7;2021-03-15 14:44:56
1615816520;3.4;2021-03-15 14:55:20
1615817192;3.6;2021-03-15 15:06:32
1615817864;3.6;2021-03-15 15:17:44
1615818680;3.4;2021-03-15 15:31:20
1615819400;3.6;2021-03-15 15:43:20
1615820072;3.6;2021-03-15 15:54:32
1615820936;3.6;2021-03-15 16:08:56
1615821560;3.6;2021-03-15 16:19:20
1615822184;3.4;2021-03-15 16:29:44
1615822808;3.6;2021-03-15 16:40:08
1615823480;3.7;2021-03-15 16:51:20
1615824104;3.6;2021-03-15 17:01:44
1615824728;3.4;2021-03-15 17:12:08
1615825352;3.7;2021-03-15 17:22:32
1615825976;3.8;2021-03-15 17:32:56
1615826600;3.7;2021-03-15 17:43:20
1615827272;3.8;2021-03-15 17:54:32
1615828088;3.4;2021-03-15 18:08:08
1615828712;3.2;2021-03-15 18:18:32
1615829335;3.6;2021-03-15 18:28:55
1615830056;3.4;2021-03-15 18:40:56
1615830775;3.5;2021-03-15 18:52:55
1615831399;3.4;2021-03-15 19:03:19
1615832167;3.4;2021-03-15 19:16:07
1615832791;3.5;2021-03-15 19:26:31
1615833415;3.4;2021-03-15 19:36:55
1615834231;3.5;2021-03-15 19:50:31
1615834951;3.4;2021-03-15 20:02:31
1615835575;3.1;2021-03-15 20:12:55
1615836199;2.9;2021-03-15 20:23:19
1615836823;3.1;2021-03-15 20:33:43
1615837447;3.3;2021-03-15 20:44:07
1615838167;3.3;2021-03-15 20:56:07
1615839079;3.2;2021-03-15 21:11:19
1615839991;3;2021-03-15 21:26:31
1615840711;3.3;2021-03-15 21:38:31
1615841623;3.1;2021-03-15 21:53:43
1615842295;3.3;2021-03-15 22:04:55
1615842967;3.6;2021-03-15 22:16:07
1615843591;3.5;2021-03-15 22:26:31
1615844311;3.6;2021-03-15 22:38:31
1615844935;3.8;2021-03-15 22:48:55
1615845559;3.9;2021-03-15 22:59:19
1615846231;3.4;2021-03-15 23:10:31
1615846855;3.3;2021-03-15 23:20:55
1615847479;2.8;2021-03-15 23:31:19
1615848103;2.4;2021-03-15 23:41:43
1615848775;2.4;2021-03-15 23:52:55
1615849399;2.2;2021-03-16 00:03:19
1615850119;2.2;2021-03-16 00:15:19
1615850791;2.2;2021-03-16 00:26:31
1615851415;2;2021-03-16 00:36:55
1615852039;1.9;2021-03-16 00:47:19
1615852663;1.7;2021-03-16 00:57:43
1615853479;1.5;2021-03-16 01:11:19
1615854247;1.6;2021-03-16 01:24:07
1615854967;1.3;2021-03-16 01:36:07
1615855639;1.4;2021-03-16 01:47:19
1615856311;1.1;2021-03-16 01:58:31
1615857031;1;2021-03-16 02:10:31
1615857655;0.8;2021-03-16 02:20:55
1615858279;0.9;2021-03-16 02:31:19
1615858903;1;2021-03-16 02:41:43
1615859527;0.7;2021-03-16 02:52:07
1615860199;0.7;2021-03-16 03:03:19
1615860823;0.7;2021-03-16 03:13:43
1615861447;0.6;2021-03-16 03:24:07
1615862119;0.4;2021-03-16 03:35:19
1615862743;0.5;2021-03-16 03:45:43
1615863367;0.7;2021-03-16 03:56:07
1615864039;0.4;2021-03-16 04:07:19
1615864663;0.3;2021-03-16 04:17:43
1615865335;0.2;2021-03-16 04:28:55
1615866055;0.2;2021-03-16 04:40:55
1615866919;0.2;2021-03-16 04:55:19
1615867735;0.1;2021-03-16 05:08:55
1615868455;-0.1;2021-03-16 05:20:55
1615869223;-0.1;2021-03-16 05:33:43
1615869847;-0.2;2021-03-16 05:44:07
1615870567;0.1;2021-03-16 05:56:07
1615871287;0.1;2021-03-16 06:08:07
1615872103;0.4;2021-03-16 06:21:43
1615872775;0.5;2021-03-16 06:32:55
1615873399;0.6;2021-03-16 06:43:19
1615874263;0.2;2021-03-16 06:57:43
1615874887;0.5;2021-03-16 07:08:07
1615875511;0.7;2021-03-16 07:18:31
1615876135;0.6;2021-03-16 07:28:55
1615876807;0.7;2021-03-16 07:40:07
1615877479;1;2021-03-16 07:51:19
1615878151;1.3;2021-03-16 08:02:31
1615878919;1.8;2021-03-16 08:15:19
1615879831;2.3;2021-03-16 08:30:31
1615880455;2.3;2021-03-16 08:40:55
1615881079;3.1;2021-03-16 08:51:19
1615881751;2.9;2021-03-16 09:02:31
1615882423;2.4;2021-03-16 09:13:43
1615883095;2.9;2021-03-16 09:24:55
1615883863;3;2021-03-16 09:37:43
1615884487;3.2;2021-03-16 09:48:07
1615885159;3.3;2021-03-16 09:59:19
1615885927;3.7;2021-03-16 10:12:07
1615886599;3.8;2021-03-16 10:23:19
1615887223;3.8;2021-03-16 10:33:43
1615887943;4;2021-03-16 10:45:43
1615888567;4.1;2021-03-16 10:56:07
1615889191;4.3;2021-03-16 11:06:31
1615889815;4.3;2021-03-16 11:16:55
1615890439;4.7;2021-03-16 11:27:19
1615891159;4.9;2021-03-16 11:39:19
1615891927;5;2021-03-16 11:52:07
1615892551;5.3;2021-03-16 12:02:31
1615893367;5.4;2021-03-16 12:16:07
1615894279;5.7;2021-03-16 12:31:19
1615894903;5.4;2021-03-16 12:41:43
1615895575;5.8;2021-03-16 12:52:55
1615896199;5.9;2021-03-16 13:03:19
1615896823;6.1;2021-03-16 13:13:43
1615897447;5.9;2021-03-16 13:24:07
1615898071;5.8;2021-03-16 13:34:31
1615898695;6.2;2021-03-16 13:44:55
1615899415;6.3;2021-03-16 13:56:55
1615900039;6.5;2021-03-16 14:07:19
1615900711;6.7;2021-03-16 14:18:31
1615901383;6.9;2021-03-16 14:29:43
1615902007;6.9;2021-03-16 14:40:07
1615902679;7.1;2021-03-16 14:51:19
1615903303;6.8;2021-03-16 15:01:43
1615903927;7.1;2021-03-16 15:12:07
1615904599;7.1;2021-03-16 15:23:19
1615905223;7.1;2021-03-16 15:33:43
1615905847;6.7;2021-03-16 15:44:07
1615906567;7.1;2021-03-16 15:56:07
1615907479;6.7;2021-03-16 16:11:19
1615908199;6.8;2021-03-16 16:23:19
1615908871;7;2021-03-16 16:34:31
1615909639;6.7;2021-03-16 16:47:19
1615910359;6.5;2021-03-16 16:59:19
1615910983;6.5;2021-03-16 17:09:43
1615911751;6.4;2021-03-16 17:22:31
1615912567;6.3;2021-03-16 17:36:07
1615913239;6;2021-03-16 17:47:19
1615913863;5.8;2021-03-16 17:57:43
1615914535;5.7;2021-03-16 18:08:55
1615915303;5.6;2021-03-16 18:21:43
1615915927;5.4;2021-03-16 18:32:07
1615916599;4.8;2021-03-16 18:43:19
1615917223;4.8;2021-03-16 18:53:43
1615918039;4.7;2021-03-16 19:07:19
1615918663;4.6;2021-03-16 19:17:43
1615919335;4.8;2021-03-16 19:28:55
1615920007;4.4;2021-03-16 19:40:07
1615920631;4.4;2021-03-16 19:50:31
1615921399;4.3;2021-03-16 20:03:19
1615922023;4.5;2021-03-16 20:13:43
1615922839;4.3;2021-03-16 20:27:19
1615923751;4.4;2021-03-16 20:42:31
1615924615;4.4;2021-03-16 20:56:55
1615925239;4.4;2021-03-16 21:07:19
1615925959;4.3;2021-03-16 21:19:19
1615926583;4.2;2021-03-16 21:29:43
1615927255;4.2;2021-03-16 21:40:55
1615927879;4;2021-03-16 21:51:19
1615928599;4.2;2021-03-16 22:03:19
1615929367;4;2021-03-16 22:16:07
1615929991;3.8;2021-03-16 22:26:31
1615930615;3.9;2021-03-16 22:36:55
1615931335;4;2021-03-16 22:48:55
1615931959;3.8;2021-03-16 22:59:19
1615932631;3.7;2021-03-16 23:10:31
1615933495;3.6;2021-03-16 23:24:55
1615934215;3.2;2021-03-16 23:36:55
1615935079;3.1;2021-03-16 23:51:19
1615935751;3.2;2021-03-17 00:02:31
1615936519;3;2021-03-17 00:15:19
1615937191;2.9;2021-03-17 00:26:31
1615937863;2.9;2021-03-17 00:37:43
1615938487;2.7;2021-03-17 00:48:07
1615939159;2.8;2021-03-17 00:59:19
1615939783;2.6;2021-03-17 01:09:43
1615940455;2.1;2021-03-17 01:20:55
1615941079;1.9;2021-03-17 01:31:19
1615941703;1.8;2021-03-17 01:41:43
1615942423;1.4;2021-03-17 01:53:43
1615943047;1.3;2021-03-17 02:04:07
1615943719;1.1;2021-03-17 02:15:19
1615944343;1.3;2021-03-17 02:25:43
1615945255;1.1;2021-03-17 02:40:55
1615945879;1.1;2021-03-17 02:51:19
1615946551;1;2021-03-17 03:02:31
1615947175;0.7;2021-03-17 03:12:55
1615947847;0.7;2021-03-17 03:24:07
1615948471;0.7;2021-03-17 03:34:31
1615949095;0.8;2021-03-17 03:44:55
1615949815;1;2021-03-17 03:56:55
1615950439;1.1;2021-03-17 04:07:19
1615951159;0.7;2021-03-17 04:19:19
1615951783;1.1;2021-03-17 04:29:43
1615952647;0.6;2021-03-17 04:44:07
1615953271;0.5;2021-03-17 04:54:31
1615953895;0.4;2021-03-17 05:04:55
1615954519;0.5;2021-03-17 05:15:19
1615955143;0.9;2021-03-17 05:25:43
1615955767;0.8;2021-03-17 05:36:07
1615956391;0.7;2021-03-17 05:46:31
1615957015;0.7;2021-03-17 05:56:55
1615957687;1.2;2021-03-17 06:08:07
1615958407;1.1;2021-03-17 06:20:07
1615959031;1.2;2021-03-17 06:30:31
1615959703;1.2;2021-03-17 06:41:43
1615960327;1.4;2021-03-17 06:52:07
1615960999;1.5;2021-03-17 07:03:19
1615961719;2;2021-03-17 07:15:19
1615962343;2.2;2021-03-17 07:25:43
1615963159;2.4;2021-03-17 07:39:19
1615963831;2.8;2021-03-17 07:50:31
1615964599;3.2;2021-03-17 08:03:19
1615965223;3.2;2021-03-17 08:13:43
1615965895;3.5;2021-03-17 08:24:55
1615966519;3.4;2021-03-17 08:35:19
1615967143;3.6;2021-03-17 08:45:43
1615967767;3.4;2021-03-17 08:56:07
1615968391;3.2;2021-03-17 09:06:31
1615969015;3.6;2021-03-17 09:16:55
1615969639;3.8;2021-03-17 09:27:19
1615970407;3.7;2021-03-17 09:40:07
1615971127;3.9;2021-03-17 09:52:07
1615971990;4.2;2021-03-17 10:06:30
1615972615;4.1;2021-03-17 10:16:55
1615973430;4.3;2021-03-17 10:30:30
1615974055;4.3;2021-03-17 10:40:55
1615974774;4.7;2021-03-17 10:52:54
1615975399;4.7;2021-03-17 11:03:19
1615976118;4.8;2021-03-17 11:15:18
1615976838;5.2;2021-03-17 11:27:18
1615977462;5.3;2021-03-17 11:37:42
1615978134;5.3;2021-03-17 11:48:54
1615978758;5.4;2021-03-17 11:59:18
1615979478;5.7;2021-03-17 12:11:18
1615980102;5.8;2021-03-17 12:21:42
1615980726;5.9;2021-03-17 12:32:06
1615981446;5.9;2021-03-17 12:44:06
1615982070;6;2021-03-17 12:54:30
1615982694;6.3;2021-03-17 13:04:54
1615983318;6.2;2021-03-17 13:15:18
1615983990;6.2;2021-03-17 13:26:30
1615984614;6.5;2021-03-17 13:36:54
1615985334;6.3;2021-03-17 13:48:54
1615986054;6.2;2021-03-17 14:00:54
1615986774;6.1;2021-03-17 14:12:54
1615987542;6.2;2021-03-17 14:25:42
1615988166;6.2;2021-03-17 14:36:06
1615988790;6.1;2021-03-17 14:46:30
1615989414;6.2;2021-03-17 14:56:54
1615990134;6.2;2021-03-17 15:08:54
1615990758;6.2;2021-03-17 15:19:18
1615991478;5.8;2021-03-17 15:31:18
1615992150;5.9;2021-03-17 15:42:30
1615992918;5.8;2021-03-17 15:55:18
1615993542;5.7;2021-03-17 16:05:42
1615994166;5.6;2021-03-17 16:16:06
1615994838;5.6;2021-03-17 16:27:18
1615995510;5.7;2021-03-17 16:38:30
1615996182;5.5;2021-03-17 16:49:42
1615996806;5.3;2021-03-17 17:00:06
1615997430;5.3;2021-03-17 17:10:30
1615998054;5.3;2021-03-17 17:20:54
1615998726;5;2021-03-17 17:32:06
1615999350;4.9;2021-03-17 17:42:30
1615999974;4.8;2021-03-17 17:52:54
1616000598;4.5;2021-03-17 18:03:18
1616001414;4.2;2021-03-17 18:16:54
1616002230;4;2021-03-17 18:30:30
1616002902;3.9;2021-03-17 18:41:42
1616003622;3.9;2021-03-17 18:53:42
1616004246;3.7;2021-03-17 19:04:06
1616004966;3.7;2021-03-17 19:16:06
1616005590;3.6;2021-03-17 19:26:30
1616006310;3.4;2021-03-17 19:38:30
1616007222;3.2;2021-03-17 19:53:42
